Code,displ,country,tushare-code,cat,DBFile,TblName
603080.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603081.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603083.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603085.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603086.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603087.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603088.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603089.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603090.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603093.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603095.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603096.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603098.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603099.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603100.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603101.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603103.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603105.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603106.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603108.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603109.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603110.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603111.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603112.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603113.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603115.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603116.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603117.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603118.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603121.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603123.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603126.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603127.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603128.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603129.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603131.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603133.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603136.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603138.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603139.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603155.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603156.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603157.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603158.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603159.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603160.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603161.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603165.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603166.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603167.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603168.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603169.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603171.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603177.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603178.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603179.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603180.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603181.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603183.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603185.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603186.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603187.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603188.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603189.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603192.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603195.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603196.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603197.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603198.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603199.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603200.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603203.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603208.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603212.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603213.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603214.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603216.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603217.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603218.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603219.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603220.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603221.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603222.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603223.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603225.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603226.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603227.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603228.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603229.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603232.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603233.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603236.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603238.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603239.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603256.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603258.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603259.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603260.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603266.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603267.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603268.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603269.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603277.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603278.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603279.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603283.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603286.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603288.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603289.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603290.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603297.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603298.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603299.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603300.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603301.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603303.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603305.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603306.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603308.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603309.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603311.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603313.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603315.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603316.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603317.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603318.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603319.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603320.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603321.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603322.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603323.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603324.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603326.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603327.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603328.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603329.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603330.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603331.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603332.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603333.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603335.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603336.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603337.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603338.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603339.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603345.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603348.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603351.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603353.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603355.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603356.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603357.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603358.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603359.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603360.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603363.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603365.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603366.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603367.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603368.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603369.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603377.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603378.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603379.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603380.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603383.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603385.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603386.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603387.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603388.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603389.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603390.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603392.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603393.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603396.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603398.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603399.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603408.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603416.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603421.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603429.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603439.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603444.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603456.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603458.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603466.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603477.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603486.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603488.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603489.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603496.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603499.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603500.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603501.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603505.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603506.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603507.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603508.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603511.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603515.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603516.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603517.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603518.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603519.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603520.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603527.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603528.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603529.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603530.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603533.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603535.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603536.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603538.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603551.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603555.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603556.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603557.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603558.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603559.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603565.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603566.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603567.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603568.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603569.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603577.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603578.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603579.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603580.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603583.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603585.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603586.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603587.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603588.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603589.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603590.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603595.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603596.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603598.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603599.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
603600.SH,,CHN,,,D:\PythonSpace\Dasboard_Quant\00_database\MyQuantCN6.db,STOCKS_CN60
